chunk_id,school,page_type,stage,title,source_url,final_url,raw_file,chunk_index,text,updated_at
faq_cleaned__cuhk__dd8382598692,CUHK,faq_cleaned,general,can submit their Letter of Award as financial proof.,https://www.gs.cuhk.edu.hk/admissions/faqs,https://www.gs.cuhk.edu.hk/admissions/faqs,data/cleaned/faq_cleaned.csv,104,"Question: can submit their Letter of Award as financial proof.
Answer: Taught postgraduate students should demonstrate sufficient funds to support their living and studies in Hong Kong.",2026-06-29
faq_cleaned__cuhk__e74e24483e9a,CUHK,faq_cleaned,general,Where should I submit my student visa application documents?,https://www.gs.cuhk.edu.hk/admissions/faqs,https://www.gs.cuhk.edu.hk/admissions/faqs,data/cleaned/faq_cleaned.csv,105,"Question: Where should I submit my student visa application documents?
Answer: Please login to the Online Application System for Postgraduate Programmes (https://www.gradsch.cuhk.edu.hk/OnlineApp/login_email.aspx) . Navigate to “Apply/Check” under “Visa for Study”, follow the on screen instructions to submit your student visa application.",2026-06-29
faq_cleaned__cuhk__09e0fb416c3d,CUHK,faq_cleaned,general,How can I check my student visa/entry permit application status?,https://www.gs.cuhk.edu.hk/admissions/faqs,https://www.gs.cuhk.edu.hk/admissions/faqs,data/cleaned/faq_cleaned.csv,106,"Question: How can I check my student visa/entry permit application status?
Answer: Check the status on the Online Application System for Postgraduate Programmes (https://www.gradsch.cuhk.edu.hk/OnlineApp/login_email.aspx)",2026-06-29
faq_cleaned__cuhk__0d2e36c5f176,CUHK,faq_cleaned,general,How do I activate my student visa/entry permit in Hong Kong?,https://www.gs.cuhk.edu.hk/admissions/faqs,https://www.gs.cuhk.edu.hk/admissions/faqs,data/cleaned/faq_cleaned.csv,107,"Question: How do I activate my student visa/entry permit in Hong Kong?
Answer: For Chinese Mainland students: To activate the student visa, you should enter into Hong Kong with the student visa and the Exit-entry Permit for Traveling to and from Hong Kong and Macao (EEP)《來往港澳通行證》with Relevant Exit Endorsement《相關赴港簽注》. For other overseas students: To activate the student visa, you should enter into Hong Kong with the student visa and your passport.",2026-06-29
faq_cleaned__cuhk__717fd58ad756,CUHK,faq_cleaned,general,Should I keep the landing slip after entering Hong Kong?,https://www.gs.cuhk.edu.hk/admissions/faqs,https://www.gs.cuhk.edu.hk/admissions/faqs,data/cleaned/faq_cleaned.csv,108,"Question: Should I keep the landing slip after entering Hong Kong?
Answer: A landing slip that states your personal information, arrival date, conditions and the duration of your stay in Hong Kong will be given to you at the Immigration Counter. Please keep the landing slip and upload the copy, together with copies of the visa label and travel document, to the Online Application System for Postgraduate Programmes (https://www.gradsch.cuhk.edu.hk/OnlineApp/login_email.aspx) to fulfil the admission condition.",2026-06-29
faq_cleaned__eduhk__38a0516b5242,EdUHK,faq_cleaned,general,Am I Eligible to Apply for University Hall Living?,https://gs.eduhk.hk/prospective/information-for-non-local-student/,https://gs.eduhk.hk/prospective/information-for-non-local-student/,data/cleaned/faq_cleaned.csv,109,"Question: Am I Eligible to Apply for University Hall Living?
Answer: On-campus - Everything You Need to Know Off-campus - Accommodation Reference Information Estimated Living Cost Life in Hong Kong Information Hub for Non-Local Students Non-local Student Support Services Anti-Scam Anti-Deception Coordination Centre(ADCC) Important Notes for Non-local Applicants EdUHK Graduate School Connect with us! Sitemap Privacy Policy Disclaimer",2026-06-29
faq_cleaned__hkbu__7e5d223d563a,HKBU,faq_cleaned,general,How to Apply,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,110,"Question: How to Apply
Answer: 1. Plan Your Study - Admission Requirements (https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/1-plan-your-study-admission-requirements) 1. Plan Your Study - Admission Timeline (https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/1-plan-your-study-admission-timeline) 1. Plan Your Study - Scholarships and Financial Aids (https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/1-plan-your-study-scholarships-and-financial-aids) 2. Submit Application - Documents Required (https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/2-submit-application-documents-required) 2. Submit Application - Information for Non-local Applicants (https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/2-submit-application-information-for-non-local-applicants) 3. Check Your Status - Application Management (https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/3-check-your-status-application-management) 3. Check Your Status - Result Notification (https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/3-check-your-status-result-notification) 4. Accept Offer - Offer Acceptance (https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/4-accept-offer-offer-acceptance) 4. Accept Offer - Exemption/Transfer of Units (https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/4-accept-offer-exemption-transfer-of-units)",2026-06-29
faq_cleaned__hkbu__d5ad1d749579,HKBU,faq_cleaned,general,Will I receive the original copy of the Admission Offer Letter?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,111,"Question: Will I receive the original copy of the Admission Offer Letter?
Answer: The Admission Offer Letter will be uploaded to the Online Application System (https://iss.hkbu.edu.hk/amsappl_pg/welcome.jsf) (Application Details --> Application Status). Please download it from the system and print it out for reference (see Screen below). Only soft copy is provided. [Click to Enlarge]",2026-06-29
faq_cleaned__hkbu__1e22800b6c20,HKBU,faq_cleaned,general,How can my conditional offer be confirmed?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,112,"Question: How can my conditional offer be confirmed?
Answer: Please refer to the Offer Condition(s) as listed on Online Application System (https://iss.hkbu.edu.hk/amsappl_pg/welcome.jsf) (Application Details -> Offer Condition) and complete the Actions for fulfilment of offer condition(s) by the deadline(s) as shown. Once the Actions for fulfilment of offer condition(s) has been completed and checked by the university, the Fulfilled column will be updated as ""Yes"". It normally takes about one month for the University to check and update the status. If there is any issue, you will be contacted by email. [Click to Enlarge]",2026-06-29
faq_cleaned__hkbu__2a8abe2c17e6,HKBU,faq_cleaned,general,What should I do if I cannot meet the offer condition(s) by the given due date?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,113,"Question: What should I do if I cannot meet the offer condition(s) by the given due date?
Answer: If you fail to achieve the required degree award and/or obtain the required English test score and/or other test score by the due date(s) as specified in the offer conditions (OAS -> Application Details -> Offer Condition), please write to the Taught Postgraduate Studies Section at hkbu_tpg@hkbu.edu.hk and attach relevant and sufficient documentary proof to your email for our consideration. A refund of the paid admission confirmation fee (with an administration fee of HK$5,000 deducted) may be granted on a discretionary basis.",2026-06-29
faq_cleaned__hkbu__9af12d8b7edc,HKBU,faq_cleaned,general,What is an official transcript?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,114,"Question: What is an official transcript?
Answer: An official transcript is a certified statement of your academic record which lists all the courses and grades that you achieved during your undergraduate and/or postgraduate studies. The official transcript is issued by the institution of your awarded degree. Please refer to the “Guideline” on Online Application System (https://iss.hkbu.edu.hk/amsappl_pg/welcome.jsf) (Application Details -> Offer Condition) for details.",2026-06-29
faq_cleaned__hkbu__32b0a134c312,HKBU,faq_cleaned,general,When should I apply for the official transcript(s)?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,115,"Question: When should I apply for the official transcript(s)?
Answer: To allow sufficient time for validation of your academic qualification(s), please arrange the official transcript(s) to be sent to the Taught Postgraduate Studies Section as soon as possible. In the case that you need more time to make the arrangement, please ensure that the official transcript(s) shall reach the Taught Postgraduate Studies Section no later than 31 July or other due date as specified on your Admission Offer Letter. Your admission offer will be cancelled if we are unable to receive and validate your academic qualification(s) by the given due date.",2026-06-29
faq_cleaned__hkbu__c21a51187027,HKBU,faq_cleaned,general,My official transcript issued by the awarding institution is not in English. Should I provide a translated version?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,116,"Question: My official transcript issued by the awarding institution is not in English. Should I provide a translated version?
Answer: If your official transcript(s) is in a language other than Chinese or English, please also provide a certified translated copy of the official transcript(s) in English.",2026-06-29
faq_cleaned__hkbu__bfef49e07d94,HKBU,faq_cleaned,general,Would the University accept my transcript (student copy) for serving the purpose of providing the official transcript?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,117,"Question: Would the University accept my transcript (student copy) for serving the purpose of providing the official transcript?
Answer: No, student copy is not accepted. You should arrange with the awarding institution(s) to post the official transcript(s) in a sealed and stamped envelope directly to the Taught Postgraduate Studies Section.",2026-06-29
faq_cleaned__hkbu__10fcf3c5b9a6,HKBU,faq_cleaned,general,How can I know if the Taught Postgraduate Studies Section has received my official transcript(s) and/or other outstanding document(s)?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,118,"Question: How can I know if the Taught Postgraduate Studies Section has received my official transcript(s) and/or other outstanding document(s)?
Answer: Please refer to the Offer Condition status on Online Application System (https://iss.hkbu.edu.hk/amsappl_pg/welcome.jsf) (Application Details -> Offer Condition). Once the Actions for fulfilment of offer condition(s) has been completed and checked by the university, the Fulfilled column will be updated as ""Yes"". It normally takes about one month for the University to check and update the status. If there is any issue, you will be contacted by email. [Click to Enlarge]",2026-06-29
faq_cleaned__hkbu__34b97eb2327a,HKBU,faq_cleaned,general,What should I do if I am unable to arrange with the awarding institution(s) to post the official transcript by the due date?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,119,"Question: What should I do if I am unable to arrange with the awarding institution(s) to post the official transcript by the due date?
Answer: The University may consider deferring the due date for you to submit the official transcript(s). Please write to the Taught Postgraduate Studies Section at hkbu_tpg@hkbu.edu.hk and provide the following information for the University’s consideration: 1. An explanation stating the reason(s) for the delay (please quote your full name and application number for reference); 2. State the earliest possible date for the Taught Postgraduate Studies Section to receive the official transcript(s); and 3. Attach relevant supporting document(s). The Taught Postgraduate Studies Section shall inform you of the result through email in one week upon receipt of your application. Please note that if you do not receive the approval to defer your official transcript’s submission and we cannot receive your official transcript(s) by 31 July or by the due date as specified on your Admission Offer Letter, your admission offer will be cancelled.",2026-06-29
faq_cleaned__hkbu__e2e419c5aa12,HKBU,faq_cleaned,general,Do I need to apply for a student visa?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,120,"Question: Do I need to apply for a student visa?
Answer: Please refer to your Admission Offer Letter (see Screen below) to check whether you are required to apply for a student visa. [Click to Enlarge]",2026-06-29
faq_cleaned__hkbu__319c5f0e216c,HKBU,faq_cleaned,general,I have a valid permit issued by the Immigration Department. Do I still need to apply for student visa?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,121,"Question: I have a valid permit issued by the Immigration Department. Do I still need to apply for student visa?
Answer: Please refer to your Admission Offer Letter to check whether you are required to apply for a student visa (please refer to Q10 above). Non-local students should possess a valid visa/entry permit to stay and study in Hong Kong during the entire study period of the enrolled study programme. Students may be required to provide the documentary proof of their eligibility to stay and study in Hong Kong when necessary. Without a valid visa/entry permit, students will be required to officially withdraw from the programme.",2026-06-29
faq_cleaned__hkbu__3b65aa97e23a,HKBU,faq_cleaned,general,When and how should I apply for a student visa?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,122,"Question: When and how should I apply for a student visa?
Answer: You will receive an invitation email for activating the account at the University Student Visa Application System (https://gs-visa.hkbu.edu.hk/) about one week after you have settled the admission confirmation fee. Please wait for this email before action. As the Immigration Department of Hong Kong Special Administrative Region normally takes at least two months to process a visa application, you should complete your visa application via the University Student Visa Application System (https://gs-visa.hkbu.edu.hk/) starting from 1 April to 31 July. To better prepare for your student visa application, please carefully read through the application flow chart (https://ar.hkbu.edu.hk/f/upload/5260/visa_flow_tpg.jpg) and check the documents required (https://ar.hkbu.edu.hk/tpg-studies/faq/tpg-studies/prospective-student/apply-for-student-visa)",2026-06-29
faq_cleaned__hkbu__f2ccfaecfcc0,HKBU,faq_cleaned,general,I have not received my degree certificate. Can I apply for student visa first?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,123,"Question: I have not received my degree certificate. Can I apply for student visa first?
Answer: Yes. Please submit your student visa application via the University Student Visa Application System (https://gs-visa.hkbu.edu.hk/) . You may upload a copy of the degree certificate to the University Student Visa Application System (https://gs-visa.hkbu.edu.hk/) by the due date specified on the Admission Offer Letter.",2026-06-29
faq_cleaned__hkbu__3e8ae8686f20,HKBU,faq_cleaned,general,"I have not applied for Exit-Entry Permit for Travelling to and from Hong Kong and Macao (往來港澳通行證) (EEP), or my EEP has not been renewed. Can I apply for student visa first?",https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,124,"Question: I have not applied for Exit-Entry Permit for Travelling to and from Hong Kong and Macao (往來港澳通行證) (EEP), or my EEP has not been renewed. Can I apply for student visa first?
Answer: Yes. EEP is not a required document for student visa application.",2026-06-29
faq_cleaned__hkbu__41790ba91ab9,HKBU,faq_cleaned,general,"I have accepted the admission offer and paid the admission confirmation fee; however, I cannot register at the University Student Visa Application System. What should I do?",https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,125,"Question: I have accepted the admission offer and paid the admission confirmation fee; however, I cannot register at the University Student Visa Application System. What should I do?
Answer: Once you have accepted the admission offer and paid the admission confirmation fee, it takes around one week for the University to update your status. Upon confirmation of your status, you will receive an invitation email for activating your personal account at the University Student Visa Application System (https://gs-visa.hkbu.edu.hk/) for visa application. For first time activation, please do it through the email link. You need your student number (see Screen below) and the email address (i.e. the records in the Online Application System) for activating your account at the University Student Visa Application System (https://gs-visa.hkbu.edu.hk/) [Click to Enlarge]",2026-06-29
faq_cleaned__hkbu__27ee5a99e8ba,HKBU,faq_cleaned,general,How can I know if the Taught Postgraduate Studies Section has received my original Form ID995A (Application for Entry for Study in Hong Kong)?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,126,"Question: How can I know if the Taught Postgraduate Studies Section has received my original Form ID995A (Application for Entry for Study in Hong Kong)?
Answer: The Taught Postgraduate Studies Section will process visa applications in one month upon receipt of the original Form ID995A (sample forms for reference: Mainland (https://ar.hkbu.edu.hk/f/upload/5260/Mainland_visaapp_sample.pdf) Overseas (https://ar.hkbu.edu.hk/f/upload/5260/Guideline_for_student_visa_application__overseas_.pdf) ) and relevant supporting documents. The University will contact you by email in case any document is missing.",2026-06-29
faq_cleaned__hkbu__bfb9b5329c27,HKBU,faq_cleaned,general,How can I check my visa application status?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,127,"Question: How can I check my visa application status?
Answer: You may log in to the Online Application System (https://iss.hkbu.edu.hk/amsappl_pg/welcome.jsf) (Application Details --> Student Visa) (see Screen below). The submission date of your application from Taught Postgraduate Studies Section to the Hong Kong Immigration Department, and the sent date of the notification email from Taught Postgraduate Studies Section to you containing your Application Reference Number (ARN), will be timely updated for your reference. [Click to Enlarge]",2026-06-29
faq_cleaned__hkbu__5e86b49388a2,HKBU,faq_cleaned,general,How will I receive my student visa label?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,128,"Question: How will I receive my student visa label?
Answer: After the issuance by the Immigration Department (""ImmD"") of Hong Kong Special Administrative Region (HKSAR), the Taught Postgraduate Studies Section will send the Application Reference Number (ARN) to your email address for you to download your ""e-Visa"" through the GovHK website or the ImmD Mobile Application.",2026-06-29
faq_cleaned__hkbu__2c8124c4d7d4,HKBU,faq_cleaned,general,How do I activate my student visa in Hong Kong?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,129,"Question: How do I activate my student visa in Hong Kong?
Answer: You should present your visa/entry permit label and travel document at the Immigration Counter upon you arrival to Hong Kong. Please see in the table below of the documents required for entry to Hong Kong. Please make sure that the Immigration Officer issues a landing slip which bears your English name, travel document number, name of the University, arrival date to Hong Kong, and conditions and limit of stay in Hong Kong. You will not be allowed to register for studies at the University if you cannot show the landing slip on the Registration Day. International Students Students from Macao Students from China Travel Document Passport Visit Permit for Resident of Macao to HKSAR (澳門居民往來香港特別行政區旅遊證) Exit-entry Permit (EEP) for Travelling to and from Hong Kong and Macao (中華人民共和國往来港澳通行證) Visa/entry permit label To be affixed onto a blank page of your Passport for presentation to the Immigration Officer at the Immigration Counter upon your arrival to Hong Kong. To be affixed onto a blank page of your Visit Permit for Resident of Macao to HKSAR for presentation to the Immigration Officer at the Immigration Counter upon your arrival to Hong Kong.",2026-06-29
faq_cleaned__hkbu__2ce3b9137dd9,HKBU,faq_cleaned,general,How to upload my photo for my student card?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,130,"Question: How to upload my photo for my student card?
Answer: You will receive an invitation email for activating the account at the University Student Card Photo Upload System (https://arphoto.hkbu.edu.hk/) about one week after you have settled the admission confirmation fee. Please wait for this email before action. After receiving the invitation email, you can access the University Student Card Photo Upload System (https://arphoto.hkbu.edu.hk/) with your application number (""TXX"" + last 6 digits of the number) and the email address you registered at the Online Application System (https://iss.hkbu.edu.hk/amsappl_pg/welcome.jsf)",2026-06-29
faq_cleaned__hkbu__9e6582e141c5,HKBU,faq_cleaned,general,I fail to upload my photo to the University Student Card Photo Upload System. What should I do?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,131,"Question: I fail to upload my photo to the University Student Card Photo Upload System. What should I do?
Answer: There are specific requirements for uploading the photo. Before you do so, please check if: 1. You are using Internet Explorer to access the University Student Card Photo Upload System. 2. Your photo is in JPEG format, with a file size between 200KB - 2MB. 3. You attempt to upload the photo for no more than five times per account. If you have any questions, please write to the Taught Postgraduate Studies Section at hkbu_tpg@hkbu.edu.hk, together with the screen capture and/or the error message for handling. Please be reminded to quote your full name and application number for easy reference.",2026-06-29
faq_cleaned__hkbu__487b927733fc,HKBU,faq_cleaned,general,When will I receive the student card?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,132,"Question: When will I receive the student card?
Answer: The student card will be distributed to our newly admitted students who have completed the student registration.",2026-06-29
faq_cleaned__hkbu__b843cc731e43,HKBU,faq_cleaned,general,Can I apply for student accommodation?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,133,"Question: Can I apply for student accommodation?
Answer: For information on accommodation, please visit the website of the Office of Student Affairs (http://sa.hkbu.edu.hk/sas/)",2026-06-29
faq_cleaned__hkbu__60c11c47d809,HKBU,faq_cleaned,general,Where can I obtain the reference list/course materials/class schedule to prepare for my studies?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,134,"Question: Where can I obtain the reference list/course materials/class schedule to prepare for my studies?
Answer: For information about the course materials/reference list, please refer to the programme website. For information about the course enrolment and class schedules, please refer to the Taught Postgraduate Studies Section programme website. Details will also be announced via email before the programme commencement.",2026-06-29
faq_cleaned__hkbu__82bfca919e24,HKBU,faq_cleaned,general,When will I graduate?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,135,"Question: When will I graduate?
Answer: The awarding of a postgraduate degree is on the basis of fulfilment of the graduation requirements and the approval of the Senate. Students having all grades finalised and meeting the graduation requirements will be recommended for graduation by the department/programme for approval by the Senate via the Taught Postgraduate Studies Committee and Quality Assurance Committee. Please click here (https://ar.hkbu.edu.hk/graduate-services/commencement/diploma-issuance-and-collection-schedule) for the Schedules for Graduation and Diploma Issuance.",2026-06-29
faq_cleaned__hkbu__0fe0a863e186,HKBU,faq_cleaned,general,What happens if the University cancels the programme after I have accepted the offer and paid the fees?,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,https://ar.hkbu.edu.hk/tpg-studies/faq/after-acceptance-of-admission-offer,data/cleaned/faq_cleaned.csv,136,"Question: What happens if the University cancels the programme after I have accepted the offer and paid the fees?
Answer: The University reserves the right to cancel any programmes in which case all fees paid will be refunded.",2026-06-29
faq_cleaned__hku__46343731ca02,HKU,faq_cleaned,general,When will the application information be available?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,137,"Question: When will the application information be available?
Answer: Please note that application information for admission to most taught postgraduate programmes will usually be available from October/November onwards every year. Some postgraduate programmes will be open for application earlier. Please stay tune to the announcement of individual faculties/departments.",2026-06-29
faq_cleaned__hku__2556eaa1448a,HKU,faq_cleaned,general,Where can I obtain the application information?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,138,"Question: Where can I obtain the application information?
Answer: Please visit our website for information about admission requirements, programme list, programme information, syllabus for each programme, application procedure, supporting document etc.",2026-06-29
faq_cleaned__hku__9d4337844d7f,HKU,faq_cleaned,general,Where can I obtain information on PhD/MPhil programmes?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,139,"Question: Where can I obtain information on PhD/MPhil programmes?
Answer: Please contact the Graduate School for inquiries about Research Postgraduate Programmes. Application",2026-06-29
faq_cleaned__hku__6e13e38ca4d4,HKU,faq_cleaned,general,How can I submit my application?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,140,"Question: How can I submit my application?
Answer: You can apply for our taught postgraduate programmes via the online application system by clicking the ""Apply Now"" button in the programme page. If you cannot click the button, that means application is not open yet. Please wait until the Department/Faculty concerned announces the latest programme details, which are usually be available from October/November onwards.",2026-06-29
faq_cleaned__hku__7fc197f185e5,HKU,faq_cleaned,general,Can I apply to more than one taught postgraduate programme at HKU?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,141,"Question: Can I apply to more than one taught postgraduate programme at HKU?
Answer: Yes, it is possible for you to apply to multiple programmes at HKU. You can apply under different usernames on the application system and pay the application fee (HK$600) for each programme that you wish to apply to. You can only enrol in one programme, even if you receive offers from other programmes.",2026-06-29
faq_cleaned__hku__d4d8c350b89a,HKU,faq_cleaned,general,Can I apply for admission if i am still in my last year of study?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,142,"Question: Can I apply for admission if i am still in my last year of study?
Answer: You do not need to have graduated from your bachelor's degree programme at the time of application. However, you must obtain a bachelor's degree on or before August 31 of your admission year.",2026-06-29
faq_cleaned__hku__18a49ec6b641,HKU,faq_cleaned,general,Is concurrent registration acceptable?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,143,"Question: Is concurrent registration acceptable?
Answer: Applicants are required to provide proof of withdrawal from any other programme of study before confirming an offer. A breach of this regulation may result in discontinuation of studies at HKU.",2026-06-29
faq_cleaned__hku__589b78665bd7,HKU,faq_cleaned,general,Am I a local or a non-local applicant?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,144,"Question: Am I a local or a non-local applicant?
Answer: For definition of local students, please visit Joint University Programmes Admissions System (JUPAS) website here",2026-06-29
faq_cleaned__hku__a1d643d8540f,HKU,faq_cleaned,general,How can I retrieve my application?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,145,"Question: How can I retrieve my application?
Answer: If you have logged out your account before submission, please click here to retrieve and re-login to your account.",2026-06-29
faq_cleaned__hku__8d450c705acc,HKU,faq_cleaned,general,Why can't log in to my application account?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,146,"Question: Why can't log in to my application account?
Answer: An application account is only valid for 4 weeks, or up until the application deadline, whichever is earlier. You cannot log into your application account after this period.",2026-06-29
faq_cleaned__hku__38fcf7513b0c,HKU,faq_cleaned,general,Whom should I reach out to for guidance when completing the online application form?,https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,147,"Question: Whom should I reach out to for guidance when completing the online application form?
Answer: For any assistance or inquiries regarding the completion of the online application form, please contact the programme office. English Language Requirement",2026-06-29
faq_cleaned__hku__655ad1a01547,HKU,faq_cleaned,general,"If the medium of instruction for my degree is in English, do I still need to take the English Proficiency test?",https://admissions.hku.hk/tpg/faq,https://admissions.hku.hk/tpg/faq,data/cleaned/faq_cleaned.csv,148,"Question: If the medium of instruction for my degree is in English, do I still need to take the English Proficiency test?
Answer: You are not required to take the English proficiency test if you obtained a master's/bachelor's degree from an institution where the medium of instruction was English. Please check with the relevant Faculty to determine if higher English competency is required for certain programmes. Fee, Payment & Refund",2026-06-29
