chunk_id,school,page_type,stage,title,source_url,raw_file,token_count,vector_json,updated_at
cityu__admitted_student__2e71d68c28__chunk_002,CityU,admitted_student,offer_acceptance,Master's Programmes : Introduction | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes,data/raw_pages/cityu__admitted_student__2e71d68c28.txt,120,"{""about"": 1, ""acceptance"": 1, ""adjacent"": 1, ""admissions"": 1, ""admitted"": 1, ""aid"": 1, ""alumni"": 1, ""apply"": 2, ""areas"": 2, ""available"": 1, ""campus"": 1, ""centre"": 1, ""city"": 1, ""cityu"": 1, ""cityuhk"": 6, ""click"": 1, ""combined"": 1, ""degree"": 1, ""details"": 2, ""disciplines"": 1, ""district"": 1, ""diverse"": 1, ""entrance"": 1, ""excellent"": 1, ""facilities"": 1, ""fees"": 1, ""fellowship"": 1, ""financial"": 1, ""flexible"": 1, ""full"": 1, ""getting"": 1, ""hk"": 1, ""in"": 4, ""introduction"": 5, ""is"": 2, ""kowloon"": 3, ""list"": 2, ""located"": 1, ""location"": 1, ""mass"": 1, ""master"": 2, ""mode"": 2, ""more"": 3, ""mtr"": 1, ""now"": 2, ""of"": 2, ""offer"": 1, ""offered"": 2, ""on"": 1, ""or"": 1, ""part"": 1, ""peninsula"": 1, ""phd"": 1, ""places"": 1, ""postgraduate"": 1, ""procedures"": 2, ""professional"": 1, ""programme"": 2, ""programmes"": 7, ""railway"": 1, ""range"": 1, ""requirements"": 1, ""research"": 2, ""scheme"": 1, ""scholarships"": 1, ""sharing"": 1, ""station"": 1, ""steps"": 2, ""study"": 2, ""supports"": 1, ""than"": 1, ""time"": 2, ""to"": 2, ""tong"": 2, ""tour"": 1, ""transit"": 1, ""view"": 1, ""virtual"": 1, ""why"": 1, ""wide"": 1}",2026-06-30T00:19:08+00:00
cityu__admitted_student__2e71d68c28__chunk_003,CityU,admitted_student,offer_acceptance,Master's Programmes : Introduction | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes,data/raw_pages/cityu__admitted_student__2e71d68c28.txt,86,"{""acceptance"": 1, ""accessibility"": 1, ""admissions"": 1, ""admitted"": 1, ""advanced"": 1, ""apply"": 3, ""best"": 1, ""city"": 1, ""cityu"": 1, ""cityuhk"": 2, ""confirm"": 1, ""contact"": 1, ""cookies"": 1, ""copyright"": 1, ""degree"": 1, ""disclaimer"": 1, ""doctorate"": 1, ""ensure"": 1, ""entrance"": 1, ""events"": 1, ""experience"": 1, ""faqs"": 1, ""ftss"": 1, ""future"": 1, ""get"": 1, ""information"": 2, ""introduction"": 3, ""latest"": 1, ""list"": 2, ""master"": 3, ""more"": 1, ""news"": 1, ""newscentre"": 1, ""now"": 3, ""of"": 1, ""offer"": 1, ""on"": 1, ""our"": 1, ""policy"": 1, ""postgraduate"": 2, ""privacy"": 1, ""procedures"": 2, ""professional"": 1, ""programme"": 2, ""programmes"": 6, ""rate"": 1, ""requirements"": 1, ""research"": 2, ""reserved"": 1, ""rights"": 1, ""scheme"": 1, ""scholarship"": 1, ""session"": 1, ""steps"": 2, ""studies"": 1, ""talents"": 1, ""to"": 1, ""updates"": 1, ""us"": 1, ""use"": 1, ""visiting"": 3, ""we"": 1, ""website"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_000,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,100,"{""about"": 1, ""academic"": 1, ""accommodation"": 1, ""admissions"": 2, ""advanced"": 1, ""any"": 2, ""applicable"": 2, ""applicants"": 3, ""application"": 2, ""apply"": 2, ""asked"": 3, ""category"": 1, ""cityu"": 1, ""cityuhk"": 2, ""costs"": 1, ""degree"": 1, ""doctorate"": 1, ""entrance"": 2, ""events"": 1, ""expand"": 1, ""faq"": 1, ""faqs"": 2, ""fees"": 1, ""frequently"": 3, ""ftss"": 1, ""future"": 1, ""general"": 3, ""home"": 1, ""information"": 2, ""introduction"": 1, ""keywords"": 1, ""latest"": 1, ""links"": 1, ""list"": 1, ""living"": 1, ""local"": 2, ""master"": 3, ""mode"": 1, ""news"": 1, ""non"": 2, ""now"": 2, ""of"": 1, ""payment"": 1, ""postgraduate"": 2, ""procedures"": 1, ""professional"": 1, ""programme"": 1, ""programmes"": 6, ""questions"": 3, ""quick"": 1, ""requirements"": 2, ""research"": 1, ""result"": 1, ""role"": 1, ""rpg"": 1, ""scheme"": 1, ""scholarship"": 1, ""status"": 1, ""steps"": 1, ""studies"": 1, ""study"": 2, ""submenu"": 1, ""talents"": 1, ""to"": 2, ""updates"": 1, ""visiting"": 2}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_001,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,91,"{""a01"": 1, ""a02"": 1, ""academic"": 1, ""accepted"": 1, ""admissions"": 1, ""applicable"": 1, ""applicants"": 1, ""application"": 3, ""applications"": 6, ""asked"": 1, ""at"": 1, ""basis"": 1, ""be"": 1, ""before"": 1, ""begin"": 1, ""by"": 1, ""cityu"": 1, ""cityuhk"": 1, ""considered"": 1, ""continue"": 1, ""deadline"": 2, ""deadlines"": 2, ""discretion"": 1, ""early"": 1, ""encouraged"": 1, ""entry"": 2, ""expand"": 1, ""faq"": 1, ""faqs"": 1, ""filled"": 1, ""frequently"": 1, ""general"": 2, ""in"": 1, ""individual"": 1, ""information"": 3, ""is"": 2, ""keywords"": 1, ""late"": 1, ""local"": 1, ""master"": 1, ""non"": 1, ""obtain"": 1, ""of"": 2, ""on"": 2, ""online"": 1, ""period"": 1, ""places"": 1, ""postgraduate"": 1, ""programme"": 2, ""programmes"": 3, ""questions"": 1, ""refer"": 1, ""respective"": 1, ""review"": 1, ""rolling"": 1, ""september"": 1, ""siting"": 1, ""some"": 1, ""specific"": 1, ""start"": 1, ""strongly"": 1, ""study"": 1, ""therefore"": 1, ""to"": 3, ""unit"": 1, ""until"": 1, ""vary"": 1, ""when"": 2, ""where"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_002,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,97,"{""a02"": 1, ""a03"": 1, ""a04"": 1, ""about"": 1, ""academic"": 5, ""accepted"": 1, ""admissions"": 1, ""an"": 1, ""application"": 2, ""as"": 1, ""at"": 1, ""august"": 2, ""be"": 1, ""calendar"": 2, ""ching"": 1, ""chow"": 1, ""cityu"": 1, ""cityuhk"": 1, ""classes"": 1, ""consists"": 1, ""december"": 1, ""degree"": 2, ""discretion"": 1, ""doctorate"": 1, ""evening"": 1, ""faq"": 1, ""faqs"": 1, ""follows"": 1, ""friday"": 1, ""general"": 1, ""graduate"": 1, ""information"": 2, ""is"": 4, ""january"": 1, ""june"": 1, ""master"": 2, ""monday"": 1, ""morning"": 1, ""obtain"": 1, ""of"": 4, ""optional"": 1, ""our"": 1, ""postgraduate"": 1, ""professional"": 1, ""programmes"": 3, ""provisional"": 2, ""research"": 1, ""respective"": 1, ""school"": 1, ""semester"": 2, ""semesters"": 2, ""set"": 1, ""studies"": 1, ""summer"": 2, ""term"": 2, ""timetable"": 2, ""to"": 4, ""two"": 1, ""unit"": 1, ""visit"": 1, ""website"": 1, ""week"": 2, ""what"": 2, ""where"": 1, ""year"": 3, ""yei"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_003,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,116,"{""a04"": 1, ""a05"": 1, ""a06"": 1, ""a07"": 1, ""academic"": 2, ""admissions"": 1, ""am"": 2, ""any"": 1, ""applicable"": 1, ""application"": 1, ""as"": 1, ""assessment"": 1, ""at"": 4, ""available"": 2, ""cityu"": 1, ""cityuhk"": 2, ""classes"": 3, ""consult"": 1, ""contact"": 2, ""course"": 2, ""declare"": 1, ""details"": 2, ""disability"": 1, ""do"": 1, ""duration"": 1, ""earlier"": 1, ""english"": 1, ""evening"": 2, ""extend"": 1, ""faq"": 1, ""faqs"": 1, ""follows"": 1, ""friday"": 1, ""general"": 1, ""here"": 1, ""hours"": 1, ""if"": 2, ""individual"": 1, ""instruction"": 2, ""is"": 4, ""it"": 1, ""master"": 1, ""medium"": 2, ""monday"": 1, ""more"": 1, ""morning"": 1, ""my"": 1, ""need"": 1, ""normally"": 1, ""of"": 7, ""offering"": 1, ""opportunities"": 1, ""or"": 3, ""other"": 1, ""otherwise"": 1, ""particular"": 1, ""physical"": 1, ""pm"": 5, ""postgraduate"": 1, ""programme"": 2, ""programmes"": 1, ""respective"": 1, ""saturday"": 1, ""scholarship"": 1, ""scholarships"": 1, ""set"": 1, ""specified"": 1, ""stage"": 1, ""start"": 2, ""study"": 1, ""than"": 1, ""timetable"": 3, ""to"": 3, ""ugust"": 1, ""unit"": 2, ""unless"": 1, ""what"": 2}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_004,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,105,"{""a07"": 1, ""a08"": 1, ""a09"": 1, ""academic"": 2, ""admission"": 1, ""admissions"": 1, ""an"": 1, ""any"": 1, ""applicants"": 1, ""application"": 3, ""applied"": 1, ""arrangements"": 1, ""assistance"": 1, ""at"": 2, ""attend"": 1, ""available"": 1, ""based"": 1, ""be"": 2, ""by"": 1, ""cancel"": 1, ""cancelled"": 1, ""case"": 1, ""cityu"": 1, ""cityuhk"": 2, ""criteria"": 1, ""declare"": 2, ""disability"": 2, ""discuss"": 1, ""do"": 1, ""entrance"": 1, ""faq"": 1, ""faqs"": 1, ""fees"": 1, ""general"": 1, ""happen"": 1, ""here"": 1, ""how"": 1, ""however"": 1, ""ielts"": 1, ""if"": 5, ""ils"": 1, ""in"": 1, ""interview"": 1, ""is"": 2, ""it"": 1, ""made"": 1, ""master"": 1, ""my"": 1, ""need"": 2, ""needs"": 1, ""offering"": 1, ""on"": 1, ""or"": 2, ""other"": 3, ""paid"": 1, ""physical"": 2, ""postgraduate"": 1, ""practicable"": 1, ""programme"": 2, ""programmes"": 2, ""refunded"": 1, ""regarding"": 1, ""required"": 1, ""requirements"": 1, ""reserves"": 1, ""results"": 1, ""right"": 1, ""send"": 1, ""should"": 1, ""so"": 1, ""special"": 1, ""specified"": 1, ""stage"": 2, ""subsequently"": 1, ""to"": 6, ""toefl"": 1, ""unit"": 1, ""what"": 1, ""which"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_005,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,117,"{""a09"": 1, ""accepted"": 1, ""admissions"": 1, ""after"": 1, ""among"": 1, ""applicants"": 1, ""application"": 1, ""applications"": 1, ""applied"": 1, ""arrange"": 3, ""as"": 2, ""be"": 4, ""by"": 1, ""case"": 1, ""city"": 1, ""cityu"": 1, ""cityuhk"": 5, ""code"": 1, ""delivery"": 1, ""directly"": 1, ""edition"": 1, ""education"": 1, ""ets"": 1, ""faq"": 1, ""faqs"": 1, ""fees"": 1, ""general"": 1, ""graduate"": 1, ""home"": 1, ""how"": 1, ""ibt"": 1, ""ielts"": 8, ""if"": 1, ""in"": 1, ""indicator"": 1, ""institution"": 1, ""is"": 1, ""it"": 1, ""master"": 1, ""more"": 1, ""my"": 1, ""mybest"": 1, ""of"": 3, ""one"": 2, ""online"": 1, ""paid"": 1, ""possible"": 1, ""postgraduate"": 1, ""programme"": 1, ""programmes"": 1, ""refunded"": 1, ""report"": 1, ""reportit"": 1, ""result"": 2, ""results"": 3, ""retake"": 1, ""school"": 1, ""score"": 2, ""send"": 2, ""sent"": 2, ""service"": 2, ""shared"": 1, ""should"": 2, ""skill"": 1, ""soon"": 1, ""submission"": 2, ""submitted"": 2, ""testing"": 1, ""than"": 1, ""to"": 9, ""toefl"": 7, ""via"": 1, ""which"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_006,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,113,"{""a10"": 1, ""accepted"": 1, ""address"": 1, ""admissions"": 2, ""am"": 1, ""as"": 2, ""centre"": 1, ""ching"": 3, ""chow"": 3, ""city"": 1, ""cityu"": 3, ""cityuhk"": 2, ""closed"": 1, ""contact"": 2, ""cornwall"": 1, ""degree"": 1, ""details"": 2, ""doctorate"": 1, ""edition"": 1, ""edu"": 2, ""email"": 2, ""faq"": 1, ""faqs"": 1, ""fax"": 2, ""follows"": 2, ""friday"": 1, ""general"": 1, ""graduate"": 3, ""hk"": 2, ""holidays"": 1, ""home"": 1, ""hours"": 2, ""ibt"": 1, ""ielts"": 3, ""indicator"": 1, ""international"": 1, ""kowloon"": 2, ""location"": 2, ""master"": 3, ""monday"": 1, ""mybest"": 1, ""of"": 5, ""office"": 2, ""on"": 1, ""one"": 1, ""online"": 1, ""opening"": 2, ""phone"": 2, ""pm"": 3, ""postgraduate"": 1, ""professional"": 1, ""programmes"": 4, ""public"": 1, ""research"": 1, ""retake"": 1, ""sar"": 1, ""saturday"": 1, ""school"": 3, ""score"": 1, ""sg"": 1, ""skill"": 1, ""street"": 1, ""studies"": 3, ""sunday"": 1, ""toefl"": 2, ""tong"": 1, ""tpadmit"": 1, ""what"": 1, ""yei"": 3}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_007,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,106,"{""a11"": 1, ""admissions"": 2, ""am"": 2, ""applications"": 1, ""at"": 1, ""be"": 3, ""centre"": 1, ""ching"": 1, ""chow"": 1, ""city"": 1, ""cityu"": 1, ""cityuhk"": 4, ""closed"": 1, ""completed"": 1, ""cornwall"": 1, ""courses"": 1, ""coursework"": 1, ""credit"": 2, ""credits"": 1, ""degree"": 1, ""earned"": 1, ""eligible"": 1, ""entry"": 1, ""faq"": 1, ""faqs"": 1, ""fax"": 1, ""first"": 2, ""following"": 1, ""friday"": 1, ""general"": 1, ""graduate"": 1, ""holidays"": 1, ""hours"": 1, ""if"": 1, ""in"": 1, ""institution"": 1, ""international"": 1, ""kowloon"": 2, ""location"": 1, ""made"": 1, ""master"": 3, ""meet"": 1, ""monday"": 1, ""must"": 1, ""my"": 1, ""now"": 1, ""of"": 4, ""office"": 1, ""on"": 1, ""opening"": 1, ""overseas"": 1, ""pm"": 3, ""post"": 1, ""postgraduate"": 1, ""prior"": 1, ""programme"": 2, ""programmes"": 2, ""public"": 1, ""recognised"": 1, ""requirements"": 1, ""sar"": 1, ""saturday"": 1, ""school"": 1, ""secondary"": 1, ""semester"": 1, ""similar"": 1, ""some"": 1, ""street"": 1, ""studied"": 1, ""studies"": 1, ""study"": 1, ""studying"": 1, ""sunday"": 1, ""to"": 6, ""tong"": 1, ""transfer"": 3, ""transferred"": 1, ""wish"": 1, ""year"": 1, ""yei"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_008,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,95,"{""academic"": 3, ""admission"": 1, ""admissions"": 1, ""applications"": 1, ""appropriate"": 1, ""as"": 1, ""at"": 1, ""average"": 1, ""award"": 2, ""b01"": 1, ""be"": 3, ""been"": 1, ""before"": 2, ""being"": 1, ""by"": 1, ""calculation"": 1, ""cityu"": 1, ""cityuhk"": 1, ""classification"": 1, ""contact"": 1, ""counted"": 1, ""credit"": 4, ""credits"": 1, ""deadline"": 1, ""deemed"": 1, ""details"": 1, ""earlier"": 1, ""earned"": 1, ""eight"": 1, ""enrolment"": 1, ""faq"": 1, ""faqs"": 1, ""first"": 1, ""following"": 1, ""general"": 1, ""gpa"": 1, ""grade"": 1, ""in"": 2, ""individual"": 1, ""invite"": 1, ""limited"": 1, ""made"": 1, ""master"": 1, ""maximum"": 1, ""mode"": 1, ""more"": 2, ""must"": 2, ""no"": 1, ""of"": 4, ""offering"": 1, ""point"": 1, ""postgraduate"": 1, ""programme"": 1, ""programmes"": 3, ""pursued"": 1, ""requirement"": 1, ""semester"": 1, ""set"": 1, ""should"": 1, ""stipulate"": 1, ""stringent"": 1, ""study"": 1, ""than"": 1, ""to"": 2, ""total"": 1, ""transfer"": 1, ""transferred"": 3, ""try"": 1, ""unit"": 1, ""units"": 4, ""which"": 1, ""years"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_009,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,105,"{""about"": 1, ""academic"": 2, ""admissions"": 1, ""applications"": 2, ""apply"": 1, ""at"": 1, ""available"": 1, ""award"": 1, ""b01"": 1, ""b02"": 1, ""b03"": 1, ""being"": 1, ""between"": 1, ""both"": 1, ""ching"": 1, ""chow"": 1, ""cityu"": 1, ""cityuhk"": 1, ""combined"": 1, ""completion"": 1, ""concerning"": 1, ""consist"": 1, ""contact"": 1, ""coursework"": 2, ""culminating"": 1, ""curriculum"": 1, ""degree"": 1, ""degrees"": 1, ""details"": 1, ""differences"": 1, ""directly"": 1, ""dissertation"": 1, ""faq"": 1, ""faqs"": 1, ""focus"": 1, ""general"": 1, ""graduate"": 1, ""if"": 1, ""in"": 2, ""independent"": 1, ""information"": 2, ""invite"": 1, ""is"": 1, ""list"": 1, ""master"": 3, ""mode"": 2, ""more"": 1, ""mphil"": 1, ""of"": 5, ""offered"": 1, ""on"": 1, ""online"": 1, ""open"": 1, ""or"": 1, ""other"": 1, ""phd"": 1, ""postgraduate"": 1, ""programme"": 2, ""programmes"": 9, ""project"": 1, ""pursued"": 1, ""questions"": 1, ""redit"": 1, ""refer"": 1, ""relevant"": 1, ""require"": 1, ""research"": 3, ""school"": 1, ""some"": 1, ""studies"": 2, ""study"": 1, ""submission"": 1, ""thesis"": 1, ""to"": 2, ""unit"": 1, ""units"": 1, ""website"": 1, ""what"": 1, ""which"": 1, ""yei"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_010,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,115,"{""admissions"": 1, ""admitted"": 1, ""am"": 1, ""any"": 1, ""applicable"": 1, ""applicant"": 1, ""applicants"": 7, ""apply"": 1, ""approval"": 1, ""arrangements"": 1, ""as"": 1, ""b03"": 1, ""be"": 1, ""below"": 1, ""by"": 1, ""c01"": 1, ""changes"": 1, ""cityu"": 1, ""cityuhk"": 1, ""classified"": 1, ""combined"": 1, ""credit"": 1, ""definitions"": 1, ""department"": 1, ""documents"": 1, ""effect"": 1, ""either"": 1, ""entry"": 3, ""faq"": 1, ""faqs"": 1, ""following"": 1, ""full"": 2, ""general"": 1, ""graduate"": 1, ""graduates"": 1, ""hksar"": 1, ""holding"": 1, ""iang"": 1, ""immd"": 1, ""immigration"": 2, ""in"": 1, ""issued"": 1, ""load"": 1, ""local"": 10, ""maintain"": 1, ""master"": 1, ""mode"": 1, ""must"": 1, ""non"": 8, ""of"": 4, ""offered"": 1, ""ol"": 1, ""or"": 5, ""out"": 1, ""part"": 2, ""permit"": 2, ""persons"": 1, ""postgraduate"": 1, ""programmes"": 3, ""require"": 1, ""required"": 1, ""semester"": 1, ""set"": 1, ""status"": 1, ""studies"": 3, ""these"": 1, ""time"": 4, ""to"": 2, ""under"": 1, ""visa"": 3}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_011,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,109,"{""abode"": 1, ""about"": 1, ""above"": 1, ""administrative"": 1, ""admissions"": 1, ""any"": 1, ""applicants"": 3, ""arrangements"": 1, ""as"": 1, ""by"": 3, ""card"": 1, ""cityu"": 1, ""cityuhk"": 1, ""classified"": 1, ""department"": 1, ""dependant"": 1, ""documents"": 2, ""employment"": 1, ""entry"": 6, ""faq"": 1, ""faqs"": 1, ""following"": 1, ""full"": 1, ""general"": 1, ""graduates"": 1, ""hksar"": 2, ""holding"": 1, ""iang"": 1, ""identity"": 1, ""immd"": 4, ""immigration"": 2, ""in"": 1, ""information"": 1, ""issued"": 3, ""land"": 1, ""local"": 3, ""master"": 1, ""non"": 1, ""of"": 5, ""official"": 1, ""old"": 1, ""one"": 1, ""or"": 3, ""part"": 1, ""permanent"": 1, ""permit"": 7, ""persons"": 1, ""postgraduate"": 1, ""programmes"": 1, ""region"": 1, ""right"": 2, ""showing"": 1, ""special"": 1, ""study"": 1, ""such"": 1, ""they"": 1, ""time"": 2, ""to"": 2, ""under"": 1, ""visa"": 7, ""visit"": 1, ""way"": 1, ""website"": 1, ""were"": 2, ""when"": 1, ""who"": 1, ""work"": 1, ""years"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_012,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,103,"{""abode"": 1, ""admission"": 2, ""admissions"": 1, ""advice"": 1, ""applicant"": 1, ""applicants"": 1, ""application"": 1, ""as"": 1, ""below"": 1, ""by"": 1, ""c02"": 1, ""capital"": 1, ""chinese"": 1, ""cies"": 1, ""cityu"": 1, ""cityuhk"": 1, ""contact"": 1, ""dependant"": 1, ""do"": 1, ""employment"": 1, ""entrant"": 1, ""entry"": 6, ""faq"": 1, ""faqs"": 1, ""first"": 1, ""full"": 1, ""further"": 1, ""general"": 1, ""generation"": 1, ""identified"": 1, ""if"": 2, ""immd"": 2, ""in"": 2, ""investment"": 1, ""issued"": 1, ""label"": 1, ""local"": 2, ""master"": 1, ""migrant"": 1, ""my"": 1, ""myself"": 1, ""need"": 1, ""non"": 1, ""of"": 1, ""old"": 1, ""on"": 1, ""one"": 1, ""or"": 1, ""part"": 1, ""permanent"": 1, ""permit"": 7, ""postgraduate"": 1, ""programmes"": 1, ""qmas"": 1, ""quality"": 1, ""requirements"": 1, ""residents"": 1, ""scheme"": 3, ""second"": 1, ""should"": 1, ""stay"": 1, ""study"": 1, ""such"": 1, ""they"": 1, ""time"": 2, ""to"": 1, ""unconditional"": 1, ""visa"": 8, ""way"": 1, ""were"": 2, ""what"": 1, ""when"": 1, ""who"": 1, ""work"": 1, ""wrongly"": 1, ""years"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_013,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,83,"{""account"": 1, ""act"": 1, ""admissions"": 1, ""any"": 1, ""applicant"": 2, ""application"": 4, ""as"": 4, ""c02"": 1, ""card"": 1, ""checking"": 1, ""ching"": 1, ""chow"": 1, ""cityu"": 1, ""cityuhk"": 1, ""copy"": 2, ""days"": 1, ""do"": 1, ""entry"": 1, ""faq"": 1, ""faqs"": 1, ""general"": 1, ""graduate"": 1, ""identified"": 2, ""identity"": 1, ""if"": 3, ""immd"": 1, ""in"": 3, ""it"": 1, ""local"": 4, ""login"": 1, ""master"": 1, ""my"": 1, ""myself"": 1, ""name"": 1, ""non"": 2, ""notify"": 1, ""number"": 1, ""of"": 3, ""or"": 2, ""our"": 1, ""permit"": 1, ""possible"": 1, ""postgraduate"": 1, ""programmes"": 1, ""provide"": 1, ""school"": 1, ""should"": 2, ""soon"": 1, ""status"": 1, ""studies"": 1, ""system"": 1, ""take"": 1, ""to"": 1, ""update"": 1, ""visa"": 1, ""what"": 1, ""working"": 1, ""writing"": 1, ""wrongly"": 2, ""yei"": 1, ""yourself"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_014,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,92,"{""accordance"": 1, ""account"": 1, ""admission"": 1, ""admissions"": 1, ""ake"": 1, ""application"": 5, ""as"": 2, ""be"": 3, ""by"": 1, ""checking"": 1, ""cityu"": 1, ""cityuhk"": 1, ""collected"": 2, ""collection"": 1, ""data"": 1, ""days"": 1, ""departments"": 1, ""details"": 1, ""entrance"": 1, ""faq"": 1, ""faqs"": 1, ""fulfil"": 1, ""general"": 1, ""government"": 1, ""in"": 2, ""information"": 3, ""it"": 1, ""login"": 1, ""long"": 1, ""master"": 1, ""necessary"": 1, ""of"": 3, ""only"": 1, ""or"": 1, ""our"": 1, ""parties"": 1, ""personal"": 3, ""policies"": 1, ""policy"": 1, ""postgraduate"": 1, ""privacy"": 1, ""processing"": 2, ""programmes"": 1, ""purpose"": 1, ""purposes"": 1, ""record"": 2, ""refer"": 1, ""related"": 2, ""relevant"": 1, ""requirements"": 1, ""retained"": 1, ""retention"": 1, ""statement"": 2, ""status"": 1, ""such"": 1, ""system"": 1, ""to"": 7, ""transferred"": 1, ""types"": 1, ""update"": 1, ""used"": 1, ""various"": 1, ""verification"": 1, ""was"": 1, ""which"": 1, ""within"": 1, ""working"": 1}",2026-06-30T00:19:08+00:00
cityu__faq__f3c7b444a7__chunk_015,CityU,faq,general,Master's Programmes : FAQs | CityUHK Postgraduate Admissions,https://www.cityu.edu.hk/pg/taught-postgraduate-programmes/faq,data/raw_pages/cityu__faq__f3c7b444a7.txt,77,"{""admission"": 3, ""admissions"": 1, ""admitted"": 1, ""am"": 1, ""applicable"": 1, ""applicants"": 1, ""application"": 1, ""as"": 1, ""be"": 1, ""both"": 1, ""by"": 1, ""cityu"": 1, ""cityuhk"": 1, ""collection"": 1, ""d01"": 1, ""d02"": 1, ""do"": 1, ""does"": 1, ""english"": 1, ""entrance"": 7, ""faq"": 1, ""faqs"": 1, ""fulfilled"": 1, ""general"": 3, ""how"": 1, ""if"": 2, ""individual"": 1, ""information"": 1, ""it"": 1, ""know"": 1, ""likely"": 1, ""master"": 1, ""mean"": 1, ""meet"": 2, ""must"": 1, ""offered"": 1, ""or"": 1, ""particular"": 1, ""personal"": 1, ""postgraduate"": 1, ""proficiency"": 1, ""programme"": 3, ""programmes"": 3, ""related"": 1, ""requirement"": 2, ""requirements"": 6, ""specified"": 1, ""statement"": 2, ""to"": 4, ""what"": 1, ""whether"": 1}",2026-06-30T00:19:08+00:00
